nombre,rubro,direccion,telefono,email,instagram,facebook,lat,lon
Taller Mecanico Diesel Los Pibes,car repair,Progreso 1150,,,,,-32.4103725,-63.2665623
Villarreal SA,car repair,Bulevar España 56,+54 353 452 4837,,,,-32.4076996,-63.2392883
Todo Frenos- Osvaldo Tesio,car repair,Hipólito Yrigoyen 1243,+54 353 452 7063,,,,-32.4215927,-63.2321625
Tracto Par SRL,car parts,Porfirio Seppey 114,+54 353 452 8278,,,,-32.4046936,-63.2304649
Auxilio El Tato,car repair,Constancio C. Vigil 1990,+54 353 461 1864,,,,-32.4158134,-63.2230186
Taller de Elásticos La Difunta Correa,car repair,Boulevard Colón 845,+54 353 569 3096,,,,-32.4106407,-63.2719955
Ciarroca Repuestos SRL,car parts,Avenida Presidente Juan Domingo Perón 3200,+54 353 453 6270,,,,-32.4247034,-63.204932
Gamba Camiones,car,,+54 353 420 4131,,,,-32.3802837,-63.2385186
Motor Trans SA Repuestos para Camiones,car parts,Porfirio Seppey 670,+54 353 454 6591,,,,-32.4099922,-63.2257881
Metalvima Trailers,car repair,Boulevard Colón 1180,+54 353 461 3443,,,,-32.4105721,-63.2756958
Taller Integral de Camiones,car repair,Tierra del Fuego 2300,+54 353 445 4235,,,,-32.4081726,-63.2257156
San Cristóbal Seguros Gabriel Cravero,oficina: insurance,José Rucci 254,0353 4891257  6566115,,,,-32.4111557,-63.2494698
Adriana Ramos - Asesores en Seguros,oficina: insurance,Martínez Mendoza 1238,+54 353 461 2156,,,,-32.4177971,-63.2264366
BS Seguros Generales,oficina: insurance,Buenos Aires 660,+54 353 453 0766,,,,-32.4140167,-63.2477379
Cooperativa La Integradora,oficina: insurance,"Avenida Hipólito Yrigoyen 399, Villa María",+54 353 454 8406,,,,-32.4155123,-63.2411616
Caruso Seguros,oficina: insurance,Lisandro de la Torre 365,+54 353 452 2225,,,,-32.406353,-63.2444267
Frutas y Verduras 9 de de Julio,greengrocer,9 de Julio 502,,,,,-32.4153619,-63.2381752
Marcelo Oses Seguros,oficina: insurance,Bulevar España 345,+54 353 452 8199,,,,-32.4050674,-63.242054
Grupo Mei Seguros,oficina: insurance,San Juan 2275,+54 353 454 8392,,,,-32.4000473,-63.2332077
Gomería El Arco Rival,tyres,,,,,,-31.0463995,-64.4863487
shell,fuel,"Buenos Aires, Alto Alegre",,,,,-32.3454853,-62.8837292
Organización Piaggio Seguros,oficina: insurance,Chile 284,+54 353 452 4140,,,,-32.4063797,-63.2425156
Productores Asesores de Seguros,oficina: insurance,Estrada 61,+54 353 563 1219,,,,-32.4199753,-63.2369003
Car Sound,hifi,Boulevard Sarmiento 2383,+54 353 428 7657,,,,-32.4091148,-63.2235222
MC Electrónica,electronics repair,Ituzaingó 195,+54 353 401 6336,,,,-32.4071999,-63.2328033
Rodríguez Sistemas de Seguridad,security,Boulevard Sarmiento 1394,+54 353 453 7938,,,,-32.4159813,-63.234272
VVM Vigia Villa María,car repair,,+54 353 656 1091,,,,-32.4347572,-63.1811638
Loco x los pollos,yes,Periodistas Argentinos 707,,,,,-32.4144642,-63.2317603
El nuevo Emporio del Vino,beverages,Boulevard Sarmiento 1659,+54 351 318 5333,,,,-32.4137496,-63.2308482
Carina Bottero Odontóloga,doctors,Boulevard Sarmiento 1645,+54 353 452 3541,,,,-32.4140292,-63.2313171
Panadería San Nicolás,bakery,,+54 353 478 4722,,,,-32.4146019,-63.2318713
Gerwill Ferretería,hardware,Boulevard Sarmiento 1650,,,,,-32.4140053,-63.2310387
Zona Kalma,restaurant,Boulevard Sarmiento 1548,,,,,-32.4147942,-63.2321672
Distribuidora Adal S.R.L.,convenience,Boulevard Sarmiento 1629,+54 353 452 0896,,,,-32.4141333,-63.2314404
Neumáticos Villa María Venta y Reparación,tyres,Boulevard Marcelo T. de Alvear 809,,,,,-32.415942,-63.2319124
Lavadero La Terminal,car wash,Boulevard Sarmiento 1610,+54 353 452 2620,,,,-32.4143418,-63.2315845
STC Computación,computer,Boulevard Marcelo T. de Alvear 743,+54 353 408 1620,,,,-32.4153968,-63.2324495
Gomería Sarmiento,tyres,Boulevard Sarmiento 1606,+54 353 453 0391,,,,-32.4144237,-63.2316976
Giuseppe Comidas para llevar,restaurant,Boulevard Sarmiento 1528,+54 353 453 2524,,,,-32.4149458,-63.2324364
Supermercado Takino,supermarket,Boulevard Sarmiento 1697,,,,,-32.4134163,-63.2303214
Panadería Santa Rita,bakery,Sarmiento 1702,,,,,-32.4134479,-63.2300716
AG Gestoria,oficina: consulting,Piedras 2751,+54 353 564 5456,,,,-32.4116402,-63.2152748
Gestoria del Automotor Mario Bigarani,oficina: consulting,"Avenida Leandro N. Alem 236, Villa María",+54 353 452 2100,,,,-32.4095879,-63.2466545
Electricidad Ruta 9,car repair,,+54 353 421 4525,,,,-32.4346171,-63.1839576
CG Combustibles,fuel,,,,,,-32.419328,-63.2111405
Gomeria Allocco,car repair,Boulevard Vélez Sarsfield 357,+54 353 452 2147,,,,-32.4095421,-63.2572441
Gestoria del Automotor,oficina: consulting,Chile 224,+54 353 562 5848,,,,-32.4068565,-63.2420921
Auxilio de Motos,car repair,Rivadavia 391,+54 353 408 0213,,,,-32.4186668,-63.2462463
Gestoria del Automotor - de Selene Caro y Analia Martin,oficina: consulting,Gobernador Sabattini 273,+54 353 454 8429,,,,-32.4103704,-63.2485877
Gomería Coutsiers,car repair,"Avenida Carranza 601, Villa Nueva",+54 353 565 4909,,,,-32.4267241,-63.2431681
Formula M,tyres,"Boulevard Vélez Sarsfield 861, Villa María",0800 5551932,,,,-32.4057429,-63.2518371
Gomería JyN,car repair,Boulevard Vélez Sarsfield 622,,,,,-32.4076097,-63.2540209
Marcel Farías Tren Delantero,car repair,Avenida Presidente Juan Domingo Perón 1346,+54 353 417 1210,,,,-32.4187483,-63.2252501
Gomeria enderezado de Llantas Bizzarri,tyres,Avenida Leandro N. Alem 702,,,,,-32.4049285,-63.2506281
Gomería Minguito,car repair,Rivadavia 575,,,,,-32.4203949,-63.2446785
Gomería Mario,car repair,Tucuman y Libertad,+54 353 413 0830,,,,-32.4389899,-63.2485694
Gomería Malvinas,tyres,Malvinas Argentinas 1606,+54 353 569 1197,,,,-32.4176521,-63.228756
Gomería Santa Lucía,car repair,Boulevard Argentino - Raúl Ricardo Alfonsín 1960,,,,,-32.3950577,-63.2431488
Gomería Omar,car repair,,+54 353 453 2695,,,,-32.3999408,-63.2328808
Gomeria y Lavadero Avenida,tyres,,,,,,-32.4187469,-63.2250938
Gomería Vélez Sarsfield,car repair,Boulevard Vélez Sarsfield 1372,,,,,-32.4027138,-63.2463722
Gomería de la Rotonda,car repair,Intendente Maciel 1372,,,,,-32.3907081,-63.241746
Gomería Porfirio,car repair,,,,,,-32.4097122,-63.2258443
Shell,fuel,"Ruta Provincial 28, Tanti",,,,,-31.3592852,-64.5506483
Lavadero Alvear,car wash,Boulevard Marcelo T. de Alvear 1350,+54 353 420 9029,,,,-32.4204178,-63.228138
Lavadero Bandini,car wash,Periodistas Argentinos 252,+54 353 461 1638,,,,-32.4101563,-63.235817
Lavadero Güemes,car wash,Colombia 523,+54 353 422 7841,,,,-32.4115982,-63.2564964
Gomería,tyres,Avenida Larrabure,,,,,-32.3995129,-63.2557681
Lavadero Cochera del Detalle,car wash,Gobernador Sabattini 31,+54 353 478 0894,,,,-32.4126472,-63.2465439
Lavadero y Cochera Santa Fe,car wash,Lisandro de la Torre 110,+54 353 657 0000,,,,-32.4085655,-63.2422943
Lavadero Horizonte,car wash,Avenida Universidad 720,+54 353 414 2967,,,,-32.4086761,-63.2136612
Gomeria José,tyres,,,,,,-32.3904792,-63.2416164
Lavadero Santa Ana,car wash,Roma 347,+54 353 423 6344,,,,-32.4233949,-63.2344257
Lavadero El Tata II,car wash,Buenos Aires 1357,+54 353 479 1390,,,,-32.4093742,-63.2406883
Lavadero  y Cocheras El Tata,car wash,Catamarca 740,+54 353 461 2565,,,,-32.4114494,-63.2485771
Piazza Di Giovanni,mall,,,,,,-30.8594721,-64.5241114
Giovanni Bambino,ice cream,,,,,,-30.859452,-64.5242774
Señorita,clothes,,,,,,-30.8596466,-64.5239049
Óptica Tieghi,optician,,,,,,-30.8592482,-64.5242615
Optica Norte Contactologia,optician,,,,,,-30.8589933,-64.5241369
Villa María Motos,motorcycle,Formosa 2048,,,,,-32.4056931,-63.2317162
El Capo Taller de Motos,motorcycle repair,Intendente Maciel 265º,+54 353 417 4105,,,,-32.4003139,-63.2324524
Electromoto,motorcycle,Estados Unidos 702,+54 353 452 8602,,,,-32.4074097,-63.2545357
City Motos Repuestos,motorcycle,Porfirio Seppey 692,+54 353 452 8468,,,,-32.4102249,-63.2255936
Onsa Motos,motorcycle repair,Martínez Mendoza 615,+54 353 454 8533,,,,-32.4123993,-63.2309761
Lo De Juan,restaurant,,,,,,-30.9785325,-64.4865767
Denver,clothes,,,,,,-30.9822894,-64.4928527
Autoservicio Catalano,greengrocer,,,,,,-30.9823387,-64.493188
Rectificaciones Villa Maria,car repair,Santiago del Estero 525,+54 353 454 9907,,,,-32.420433,-63.2442398
Controles del Interior - Centro de Revisión Vehicular (ITV),car repair,San Juan 2281,+54 353 454 8392,,,,-32.4000211,-63.2331565
American Cars Polarizados,car repair,Avenida Presidente Juan Domingo Perón 1761,+54 351 204 0346,,,,-32.4230499,-63.2103081
Lucas Car Audio Alarma - Polarizados,car repair,Boulevard Marcelo T. de Alvear 397,+54 353 461 4230,,,,-32.4119106,-63.2354767
Gp Polarizados,car repair,San Juan 1027,+54 353 452 9500,,,,-32.4086761,-63.2468834
Pulidos y Encerados,car repair,Boulevard Sarmiento 1688,+54 353 425 0130,,,,-32.4136455,-63.2304055
Power Music Car Audio,car repair,"Avenida Carranza, Villa Nueva",+54 353 491 4704,,,,-32.4243629,-63.2434297
Capitani Motors,car repair,"Avenida Carranza 410, Villa Nueva",+54 353 566 6629,,,,-32.4328461,-63.2427307
AC Motos Service Mecánica,motorcycle repair,Libertad 295,,,,,-32.4399338,-63.2475891
Taller Barbuio,car repair,Intendente Peña 683,+54 353 401 8122,,,,-32.3974876,-63.2382011
El Torreón Lubricentro,car parts,Libertad 629,+54 353 657 6396,,,,-32.4368655,-63.2511289
Motomecanica Dz Nacionales E Importados,car repair,Belgrano 1069,+54 353 562 6133,,,,-32.4320297,-63.2526054
Dm Servicio Mecánico,car repair,"Avenida Carranza 210, Villa Nueva",+54 353 569 8130,,,,-32.4371947,-63.242127
El Garage Taller de Chapa y Pintura,car repair,Boulevard Marcelo T. de Alvear 1396,+54 353 479 3149,,,,-32.4207795,-63.2278177
El Gringo Taller de Electricidad del Automotor,car repair,San Luis 1668,+54 353 508 6625,,,,-32.4117088,-63.2325401
"Taller ""El Tutu"" Chapa y Pintura",car repair,Ituzaingó 725,+54 353 478 7086,,,,-32.4122086,-63.2277641
Chispita Electricidad del Automotor,car repair,Viedma 2136,+54 353 453 0677,,,,-32.4185545,-63.2201282
Baldonccini caños de escape e impresos,car repair,Chile 331,+54 353 454 8018,,,,-32.4059219,-63.2431145
Escapes Monza,car parts,Boulevard Sarmiento 1326,+54 353 453 6859,,,,-32.4163933,-63.2349434
Fc Servicio Mecánico de Motos,car repair,Estados Unidos 187,+54 353 428 2765,,,,-32.4125824,-63.2500916
Giberti S.A. Taller y Repuestos Mercedes Benz,car repair,Avenida Presidente Juan Domingo Perón 3033,+54 353 452 4943,,,,-32.4240056,-63.2070854
Impulso GNC,car repair,Maipú 799,+54 353 453 6712,,,,-32.3999618,-63.2445353
Joel Mecánica Gral.,car repair,Ituzaingó 470,+54 353 411 8303,,,,-32.4096756,-63.2302017
Lubricantes Buffoni,car parts,Boulevard Vélez Sarsfield 575,+54 353 452 0516,,,,-32.4077187,-63.2548752
"""A Y G"" Lubricantes",car parts,Bulevar España 488,,,,,-32.403614,-63.2429047
Lubricantes Gaudi,car parts,Lisandro de la Torre 899,,,,,-32.4012146,-63.2489548
Lubricantes Brusasca,car parts,,+54 353 453 6713,,,,-32.4330635,-63.2334938
Lubricentro Villa Maria,car parts,Porfirio Seppey 648,+54 353 453 1766,,,,-32.4097633,-63.2259789
Lubricentro Litin,car parts,San Luis 1601,+54 3537 44 6354,,,,-32.4123332,-63.2337002
Lubricentro Max,car parts,Boulevard Sarmiento 1801,+54 353 452 8682,,,,-32.4127614,-63.2292604
El Taller del Paragolpe Mario Rapetti,car repair,Uruguay 2839,+54 353 453 0646,,,,-32.4227905,-63.2094154
Mecanica Raul Borri,car repair,Malvinas Argentinas 1602,+54 353 461 1321,,,,-32.4177435,-63.228865
GPS Taller - MG Mecanica,car repair,Gervasio Posadas 1875,+54 353 461 3658,,,,-32.4098892,-63.2304611
Gigante Mario - Inyeccion Electronica,car repair,Martínez Mendoza 666,+54 353 452 4857,,,,-32.413002,-63.2306099
Moro Elásticos,car repair,,+54 353 452 1890,,,,-32.3878081,-63.2652909
Radiadores Jorge Torres,car repair,La Rioja 1704,+54 353 452 4021,,,,-32.4029083,-63.2397995
Tercilio H Prandi,car repair,Salta 1569,+54 353 452 8400,,,,-32.4029274,-63.2423668
Climatizaciones y GNC,car repair,Belgrano 129,+54 353 508 9514,,,,-32.4236526,-63.2445297
Radiadores DC,car repair,Jujuy 2084,+54 353 453 0421,,,,-32.3985214,-63.2375145
Servicio Mecánico Andrés Barze,car repair,Boulevard Marcelo T. de Alvear 1599,+54 353 452 3225,,,,-32.4223099,-63.2256279
Record Velocímetros - Electricidad del Automóvil,car repair,Malvinas Argentinas 1794,+54 353 656 3173,,,,-32.4162254,-63.2265129
Ricardo Biolé Taller de Chapa y Pintura,car repair,Italia 957,+54 353 491 0779,,,,-32.4253426,-63.2455101
Servicio Mecánico 25 de Mayo,car repair,25 de Mayo 728,+54 353 454 9490,,,,-32.4168396,-63.2351265
Taller Silv-Cal  Chapa y Pintura,car repair,"Avenida Carranza 545, Villa Nueva",+54 353 491 0497,,,,-32.4310397,-63.2430127
Speed Mecánica de Motos,car repair,Boulevard Vélez Sarsfield 1763,+54 353 420 6500,,,,-32.3995476,-63.2422333
Moto Mecanica Bossa,car repair,López y Planes 864,+54 3564 66 3101,,,,-32.3979721,-63.2429352
Taller Mecanico la Luz de Pereyra Hugo Oscar,car repair,Libertad 457,+54 353 491 1452,,,,-32.4385147,-63.2493553
Taller Mecánico Marcelo Ferreyra,car repair,Periodistas Argentinos 226,+54 353 657 6655,,,,-32.4099045,-63.2360306
Taller Mecánico Fabián Colina,car repair,Bulevar España 755,+54 353 452 5342,,,,-32.4010836,-63.2457228
Mecánica TOYOTA de Pablo Morano,car repair,"Caudillos Federales 1650, Villa Maria",+54 353 657 1457,,,,-32.4243034,-63.2185708
Taller de chapa y pintura,car repair,Avenida General Savio 2536,+54 353 418 3969,,,,-32.4286575,-63.2203712
Garino Combustibles,fuel,,,,,,-31.7084916,-63.5169461
La Casa de Giulietta,pastry,,,,,,-30.9861486,-64.4903531
Maxikiosco El Tábano,convenience,,,,,,-30.925504,-64.5280089
Museo Fiave Mundo Móvil,restaurant,,,,,,-30.9310109,-64.5255524
Lavado de Autos BM,car wash,,,,,,-31.3145744,-64.4587584
Tutti Frutti,kiosk,,,,,,-31.3148996,-64.4588862
Plunder's Panes y Café,bakery,,,,,,-31.2443926,-64.4650457
Zamprogno Suspensión,car repair,Avenida Presidente Juan Domingo Perón 1547,+54 353 656 1612,,,,-32.4193039,-63.2222061
Audio Car 666,car parts,Alberdi 555,+54 353 508 0153,,,,-32.4014053,-63.2415314
YPF,fuel,"Boulevard Belgrano 1377, Morteros",+54 3562 40 2808,,,,-30.7106102,-62.0019187
Petro Norte,fuel,,,,,,-30.7831362,-63.4000451
GP Combusible,fuel,"Avenida San Martín, Obispo Trejo",+54 3575 40 3057,,,,-30.7829936,-63.4182005
AL Mascotas,pet,,,,,,-31.3172858,-64.463591
Costuras Nan,sewing,,,,,,-31.3181515,-64.4627927
CarriBar El Loro,bar,,,,,,-31.3184316,-64.4629651
Desayunador Calim,cafe,,,,,,-31.3168112,-64.4620391
Ferretería y Materiales de Construcción El Molino,hardware,,,,,,-31.3166584,-64.4624883
María Laura Bulla Inmobiliaria,oficina: estate agent,,,,,,-31.3164438,-64.4624138
Miguel Alberto Cuello Luna,oficina: advertising agency,,,,,,-31.3131132,-64.4691807
Venta de Canutillos,gift,,,,,,-31.3098173,-64.4665971
Almacén B.Y.A.,convenience,,,,,,-31.3097629,-64.467043
Oscar's Ortodoncias a Bajo Costo,dentist,,,,,,-31.3085473,-64.4647638
"Zeta Jones, Empresa de Catering",caterer,,,,,,-31.308892,-64.4634259
No Somos Nada Mi Amor,clothes,,,,,,-31.3079728,-64.462435
"Yo, Heladerías y café",ice cream,,,,,,-31.3094305,-64.4632013
"RAM - Premoldeados, Alambrados, Cercos, Postes de Cemento, Construcciones",stonemason,,,,,,-31.3082873,-64.4633347
Amortiguadores Bialet competición,car repair,,,,,,-31.3070491,-64.4648322
Box 390,car repair,,,,,,-31.3069699,-64.4650361
Ygiis Alimentos Naturales.,convenience,,,,,,-31.3068496,-64.4651917
Staffa Piscinas,swimming pool,,,,,,-31.3076923,-64.4646436
Costuras Yoli,dressmaker,,,,,,-31.3063403,-64.4669359
Inmobiliaria SAM,oficina: estate agent,,,,,,-31.3062187,-64.4646267
Piscinas,swimming pool,,,,,,-31.3067154,-64.465513
Parador Del Sol,restaurant,,,,,,-31.3049474,-64.4661838
Sandwitch Alem,fast food,Avenida Leandro N. Alem 2509,+54 351 478 8371,,,,-31.3787056,-64.1532802
Davinci,fast food,Nicolás Avellaneda 190,+54 351 426 3321,,,,-31.4103397,-64.1952856
Don Gato,fast food,,,,,,-31.4126914,-64.1950592
Toques Maestros,hardware,Deán Funes 814,,,,,-31.4127054,-64.1949988
Cristóbal,hardware,,+54 9 351 551 4x91,,,,-31.4116196,-64.1944138
YPF,fuel,"Avenida Córdoba 384, Pueblo Italiano",+54 3463 49 7007,,,,-33.8804731,-62.839633
Ferrero,pharmacy,"Avenida Córdoba 415, Pueblo Italiano",+54 3463 49 7040,,,,-33.8809799,-62.83923
Onda Verde,greengrocer,,,,,,-31.4120234,-64.1930251
Lo+Rico,bakery,,,,,,-31.4121161,-64.1930509
De La Ostia,kiosk,,,,,,-30.9824924,-64.4899297
Fábrica de Bolsas de Colostomía,basket maker,,,,,,-31.0199088,-64.5055092
DeSimone,gardener,,,,,,-31.0187136,-64.5050372
¡Don`t Touch Me!,tattoo,,,,,,-31.0507307,-64.4976902
Hola Pibe 2007,locksmith,,,,,,-31.0505717,-64.499092
Ferias de Artesanías,craft,,,,,,-31.0504459,-64.4967009
Farmacia Biotti,pharmacy,"Córdoba 209, Sacanta",+54 3533 492745,,,,-31.6638132,-63.044945
ABC Pharma,pharmacy,"Avenida Mariano Moreno 1619, Arroyito",,,,,-31.4191399,-63.0581693
Los Carlito's,butcher,,,,,,-31.3909504,-64.1823221
Marcos Maurizi,hardware,,,,,,-31.4134692,-64.2256435
Tío José,convenience,,+54 351 480 2058,,,,-31.414329,-64.2260735
Frizzo,pharmacy,"Dussan Alacevich 50, Villa Ascasubi",+54 3571 49 8025,,,,-32.163265,-63.892641
Saladino,pharmacy,,+54 3463 49 8725,,,,-33.7486071,-63.0991519
Juzgdo de Paz de Vicuña Mackenna,oficina: government,"Córdoba 636, Vicuña Mackenna",,,,,-33.917955,-64.3897497
Rotisería Mostaza,fast food,,+54 3583 48 4600,,,,-33.9184204,-64.3904725
Don Moffarelli,blacksmith,,,,,,-31.1540861,-64.4734599
Lomitos Rivero,fast food,,,,,,-31.0927608,-64.4865331
Palomas Negras,clothes,,,,,,-31.0926082,-64.486456
Oyola Hogar,appliance,,,,,,-31.0922233,-64.4860992
Forrajeria La Cucha de Polo,pet,,,,,,-30.8596531,-64.5262485
Leon,chemist,,,,,,-30.8595495,-64.525987
El Todito 2,clothes,,,,,,-30.8611849,-64.5305617
Punto Digital Los Cocos,oficina: it,,,,,,-30.9243472,-64.5060175
Taller de Alfarería,pottery,,,,,,-30.9241649,-64.5060296
Al Resguardo - Casa de Té,cafe,,,,,,-30.9295521,-64.4967514
Miña Cocina,restaurant,,,,,,-30.8591687,-64.524844
Pasajes,ticket,,,,,,-30.858725,-64.5244523
Organicoopers,oficina: yes,,,,,,-30.9192122,-64.5410034
Sandvič,fast food,,,,,,-31.4115837,-64.1944648
Almacén Fiambres & Vinos,kiosk,,,,,,-31.4116249,-64.1942884
Lo + Rico,bakery,,,,,,-31.4115165,-64.1942529
Helados Lavalleja,ice cream,,,,,,-31.2436197,-64.4660149
Glow Tienda de Belleza,cosmetics,Boulevard Sarmiento 1675,,,,,-32.413662,-63.2306747
Glow Tienda de Belleza,cosmetics,Entre Ríos 1156,+54 353 429 2657,,,,-32.4127922,-63.2411079
Carlos Alberto Costabella Masajista,massage,Piedras,+54 353 569 1118,,,,-32.4215195,-63.2310739
Todo Por 2 Pesos,gift,,,,,,-30.8591468,-64.5250637
Carro Carnes,butcher,,+54 9 351 315 2736,,,,-31.3928518,-64.1844919
Gatelín,ice cream,,,,,,-31.3928701,-64.1847501
Búnker Electoral,oficina: political party,,,,,,-30.8611908,-64.526076
Contacto Estrecho,clothes,,,,,,-31.2748435,-64.4639459
Taller Mecánico El Maffacha,motorcycle repair,,,,,,-31.2743143,-64.4642431
Gomería Luis,tyres,,,,,,-31.2746553,-64.4634086
Gomería Los Amigos,tyres,,,,,,-31.2741479,-64.4635368
Patallo,oficina: lawyer,,,,,,-31.2378881,-64.4670459
Namaste Terapias Alternativas,beauty,Ituzaingó 885,+54 353 655 9790,,,,-32.4135017,-63.2267036
Hijos De Pooh Artesanías,handicraft,,,,,,-31.0450977,-64.4818531
Anelius,restaurant,,,,,,-31.0451271,-64.4811653
MaríaAntonieta,craft,,,,,,-31.0450833,-64.4813537
Centro de Estetica Daniela Falco,beauty,Remedios de Escalada 1340,+54 353 426 7738,,,,-32.4204521,-63.2311592
Vivero El Horcón,garden centre,,,,,,-31.3117133,-64.4624768
Nancy Pavón Peluquería & Estética,beauty,Estados Unidos 594,+54 353 411 3528,,,,-32.4087296,-63.253334
Peluquería Femenina de Corina Makos,hairdresser,Garibaldi 238,+54 353 461 1965,,,,-32.4155159,-63.2446289
AC Color,hairdresser,México 367,+54 353 452 8649,,,,-32.4115829,-63.2527008
Peluquería Analía Vélez - Salón Unisex,hairdresser,Avenida Raúl Scalabrini Ortiz 933,+54 353 452 6518,,,,-32.4207497,-63.2371826
Barón Salón Masculino,hairdresser,General Paz 662,+54 353 411 3042,,,,-32.4048653,-63.2490158
Panicafé,cafe,,,,,,-31.4274822,-64.188665
Mae,winery,,,,,,-31.4281447,-64.1875382
Mercé,sewing,,,,,,-31.4059188,-64.2162655
La Esquina de mi Barrio,butcher,,,,,,-31.4061276,-64.2195576
Urbano,fast food,,,,,,-31.4273207,-64.188625
THT,car repair,,,,,,-31.4052092,-64.2205652
Locos X el Asado,butcher,,,,,,-31.4274506,-64.1880293
Capricho,fast food,,,,,,-31.4290958,-64.1879376
VyF Verduleria y Fruteria,greengrocer,"Buenos Aires 1094, Córdoba",,,,,-31.4288842,-64.1880471
Rodolfo & Leandro,hairdresser,,,,,,-31.4060517,-64.2195238
Fresco,bar,,,,,,-31.4275128,-64.1885605
Don Albarrán,greengrocer,,,,,,-31.4066735,-64.2171645
Panale,bakery,,,,,,-31.4049908,-64.219245
KGB,bar,,,,,,-31.4278447,-64.187608
Lado C,cafe,,,,,,-31.4068441,-64.2066234
Click,computer,,,,,,-31.3955995,-64.190122
Gusto Animal,pet grooming,,,,,,-31.4048842,-64.2189742
Moria,hairdresser,,,,,,-31.4066177,-64.2066191
Impacto Moda,clothes,,,,,,-31.4043856,-64.2182364
Manzanelli's,hairdresser,,,,,,-31.404651,-64.2190629
Entresano,supermarket,,,,,,-31.4276213,-64.1882836
Vya,hairdresser,,,,,,-31.4062546,-64.2210285
